category,dataset,model,binvox,dimension,x_rotations,z_rotations
bathtub,train,bathtub_0097.off,bathtub_0097_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0097.off,bathtub_0097_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0097.off,bathtub_0097_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0097.off,bathtub_0097_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0097.off,bathtub_0097_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0097.off,bathtub_0097_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0097.off,bathtub_0097_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0097.off,bathtub_0097_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0097.off,bathtub_0097_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0097.off,bathtub_0097_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0097.off,bathtub_0097_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0097.off,bathtub_0097_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0083.off,bathtub_0083_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0083.off,bathtub_0083_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0083.off,bathtub_0083_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0083.off,bathtub_0083_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0083.off,bathtub_0083_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0083.off,bathtub_0083_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0083.off,bathtub_0083_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0083.off,bathtub_0083_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0083.off,bathtub_0083_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0083.off,bathtub_0083_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0083.off,bathtub_0083_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0083.off,bathtub_0083_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0083.off,bathtub_0083_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0083.off,bathtub_0083_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0083.off,bathtub_0083_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0083.off,bathtub_0083_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0038.off,bathtub_0038_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0038.off,bathtub_0038_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0038.off,bathtub_0038_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0038.off,bathtub_0038_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0038.off,bathtub_0038_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0038.off,bathtub_0038_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0038.off,bathtub_0038_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0038.off,bathtub_0038_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0038.off,bathtub_0038_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0038.off,bathtub_0038_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0038.off,bathtub_0038_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0038.off,bathtub_0038_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0038.off,bathtub_0038_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0038.off,bathtub_0038_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0038.off,bathtub_0038_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0038.off,bathtub_0038_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0070.off,bathtub_0070_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0070.off,bathtub_0070_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0070.off,bathtub_0070_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0070.off,bathtub_0070_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0070.off,bathtub_0070_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0070.off,bathtub_0070_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0070.off,bathtub_0070_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0070.off,bathtub_0070_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0070.off,bathtub_0070_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0070.off,bathtub_0070_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0070.off,bathtub_0070_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0070.off,bathtub_0070_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0070.off,bathtub_0070_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0070.off,bathtub_0070_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0070.off,bathtub_0070_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0070.off,bathtub_0070_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0048.off,bathtub_0048_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0048.off,bathtub_0048_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0048.off,bathtub_0048_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0048.off,bathtub_0048_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0048.off,bathtub_0048_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0048.off,bathtub_0048_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0048.off,bathtub_0048_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0048.off,bathtub_0048_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0048.off,bathtub_0048_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0048.off,bathtub_0048_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0048.off,bathtub_0048_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0048.off,bathtub_0048_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0048.off,bathtub_0048_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0048.off,bathtub_0048_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0048.off,bathtub_0048_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0048.off,bathtub_0048_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0061.off,bathtub_0061_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0061.off,bathtub_0061_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0061.off,bathtub_0061_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0061.off,bathtub_0061_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0061.off,bathtub_0061_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0061.off,bathtub_0061_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0061.off,bathtub_0061_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0061.off,bathtub_0061_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0061.off,bathtub_0061_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0061.off,bathtub_0061_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0061.off,bathtub_0061_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0061.off,bathtub_0061_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0061.off,bathtub_0061_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0061.off,bathtub_0061_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0061.off,bathtub_0061_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0061.off,bathtub_0061_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0059.off,bathtub_0059_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0059.off,bathtub_0059_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0059.off,bathtub_0059_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0059.off,bathtub_0059_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0059.off,bathtub_0059_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0059.off,bathtub_0059_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0059.off,bathtub_0059_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0059.off,bathtub_0059_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0059.off,bathtub_0059_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0059.off,bathtub_0059_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0059.off,bathtub_0059_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0059.off,bathtub_0059_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0059.off,bathtub_0059_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0059.off,bathtub_0059_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0059.off,bathtub_0059_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0059.off,bathtub_0059_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0088.off,bathtub_0088_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0088.off,bathtub_0088_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0088.off,bathtub_0088_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0088.off,bathtub_0088_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0088.off,bathtub_0088_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0088.off,bathtub_0088_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0088.off,bathtub_0088_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0088.off,bathtub_0088_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0088.off,bathtub_0088_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0088.off,bathtub_0088_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0088.off,bathtub_0088_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0088.off,bathtub_0088_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0088.off,bathtub_0088_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0088.off,bathtub_0088_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0088.off,bathtub_0088_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0088.off,bathtub_0088_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0028.off,bathtub_0028_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0028.off,bathtub_0028_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0028.off,bathtub_0028_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0028.off,bathtub_0028_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0028.off,bathtub_0028_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0028.off,bathtub_0028_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0028.off,bathtub_0028_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0028.off,bathtub_0028_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0028.off,bathtub_0028_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0028.off,bathtub_0028_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0028.off,bathtub_0028_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0028.off,bathtub_0028_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0028.off,bathtub_0028_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0028.off,bathtub_0028_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0028.off,bathtub_0028_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0028.off,bathtub_0028_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0099.off,bathtub_0099_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0099.off,bathtub_0099_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0099.off,bathtub_0099_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0099.off,bathtub_0099_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0099.off,bathtub_0099_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0099.off,bathtub_0099_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0099.off,bathtub_0099_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0099.off,bathtub_0099_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0099.off,bathtub_0099_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0099.off,bathtub_0099_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0099.off,bathtub_0099_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0099.off,bathtub_0099_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0099.off,bathtub_0099_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0099.off,bathtub_0099_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0099.off,bathtub_0099_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0099.off,bathtub_0099_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0041.off,bathtub_0041_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0041.off,bathtub_0041_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0041.off,bathtub_0041_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0041.off,bathtub_0041_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0041.off,bathtub_0041_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0041.off,bathtub_0041_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0041.off,bathtub_0041_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0041.off,bathtub_0041_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0041.off,bathtub_0041_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0041.off,bathtub_0041_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0041.off,bathtub_0041_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0041.off,bathtub_0041_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0041.off,bathtub_0041_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0041.off,bathtub_0041_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0041.off,bathtub_0041_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0041.off,bathtub_0041_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0073.off,bathtub_0073_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0073.off,bathtub_0073_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0073.off,bathtub_0073_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0073.off,bathtub_0073_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0073.off,bathtub_0073_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0073.off,bathtub_0073_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0073.off,bathtub_0073_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0073.off,bathtub_0073_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0073.off,bathtub_0073_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0073.off,bathtub_0073_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0073.off,bathtub_0073_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0073.off,bathtub_0073_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0073.off,bathtub_0073_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0073.off,bathtub_0073_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0073.off,bathtub_0073_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0073.off,bathtub_0073_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0055.off,bathtub_0055_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0055.off,bathtub_0055_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0055.off,bathtub_0055_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0055.off,bathtub_0055_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0055.off,bathtub_0055_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0055.off,bathtub_0055_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0055.off,bathtub_0055_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0055.off,bathtub_0055_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0055.off,bathtub_0055_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0055.off,bathtub_0055_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0055.off,bathtub_0055_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0055.off,bathtub_0055_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0055.off,bathtub_0055_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0055.off,bathtub_0055_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0055.off,bathtub_0055_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0055.off,bathtub_0055_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0036.off,bathtub_0036_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0036.off,bathtub_0036_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0036.off,bathtub_0036_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0036.off,bathtub_0036_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0036.off,bathtub_0036_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0036.off,bathtub_0036_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0036.off,bathtub_0036_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0036.off,bathtub_0036_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0036.off,bathtub_0036_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0036.off,bathtub_0036_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0036.off,bathtub_0036_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0036.off,bathtub_0036_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0036.off,bathtub_0036_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0036.off,bathtub_0036_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0036.off,bathtub_0036_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0036.off,bathtub_0036_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0100.off,bathtub_0100_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0100.off,bathtub_0100_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0100.off,bathtub_0100_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0100.off,bathtub_0100_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0100.off,bathtub_0100_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0100.off,bathtub_0100_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0100.off,bathtub_0100_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0100.off,bathtub_0100_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0100.off,bathtub_0100_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0100.off,bathtub_0100_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0100.off,bathtub_0100_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0100.off,bathtub_0100_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0100.off,bathtub_0100_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0100.off,bathtub_0100_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0100.off,bathtub_0100_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0100.off,bathtub_0100_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0068.off,bathtub_0068_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0068.off,bathtub_0068_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0068.off,bathtub_0068_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0068.off,bathtub_0068_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0068.off,bathtub_0068_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0068.off,bathtub_0068_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0068.off,bathtub_0068_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0068.off,bathtub_0068_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0068.off,bathtub_0068_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0068.off,bathtub_0068_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0068.off,bathtub_0068_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0068.off,bathtub_0068_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0068.off,bathtub_0068_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0068.off,bathtub_0068_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0068.off,bathtub_0068_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0068.off,bathtub_0068_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0034.off,bathtub_0034_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0034.off,bathtub_0034_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0034.off,bathtub_0034_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0034.off,bathtub_0034_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0034.off,bathtub_0034_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0034.off,bathtub_0034_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0034.off,bathtub_0034_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0034.off,bathtub_0034_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0034.off,bathtub_0034_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0034.off,bathtub_0034_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0034.off,bathtub_0034_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0034.off,bathtub_0034_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0034.off,bathtub_0034_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0034.off,bathtub_0034_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0034.off,bathtub_0034_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0034.off,bathtub_0034_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0054.off,bathtub_0054_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0054.off,bathtub_0054_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0054.off,bathtub_0054_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0054.off,bathtub_0054_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0054.off,bathtub_0054_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0054.off,bathtub_0054_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0054.off,bathtub_0054_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0054.off,bathtub_0054_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0054.off,bathtub_0054_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0054.off,bathtub_0054_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0054.off,bathtub_0054_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0054.off,bathtub_0054_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0054.off,bathtub_0054_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0054.off,bathtub_0054_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0054.off,bathtub_0054_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0054.off,bathtub_0054_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0006.off,bathtub_0006_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0006.off,bathtub_0006_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0006.off,bathtub_0006_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0006.off,bathtub_0006_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0006.off,bathtub_0006_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0006.off,bathtub_0006_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0006.off,bathtub_0006_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0006.off,bathtub_0006_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0006.off,bathtub_0006_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0006.off,bathtub_0006_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0006.off,bathtub_0006_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0006.off,bathtub_0006_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0006.off,bathtub_0006_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0006.off,bathtub_0006_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0006.off,bathtub_0006_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0006.off,bathtub_0006_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0082.off,bathtub_0082_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0082.off,bathtub_0082_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0082.off,bathtub_0082_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0082.off,bathtub_0082_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0082.off,bathtub_0082_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0082.off,bathtub_0082_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0082.off,bathtub_0082_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0082.off,bathtub_0082_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0082.off,bathtub_0082_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0082.off,bathtub_0082_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0082.off,bathtub_0082_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0082.off,bathtub_0082_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0082.off,bathtub_0082_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0082.off,bathtub_0082_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0082.off,bathtub_0082_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0082.off,bathtub_0082_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0008.off,bathtub_0008_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0008.off,bathtub_0008_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0008.off,bathtub_0008_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0008.off,bathtub_0008_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0008.off,bathtub_0008_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0008.off,bathtub_0008_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0008.off,bathtub_0008_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0008.off,bathtub_0008_32_x1_z3.binvox,32,1,3
