category,dataset,model,binvox,dimension,x_rotations,z_rotations,max,min,mean,loss
bed,train,bed_0186.off,bed_0186_32_x0_z0.binvox,32,0,0,0.9998567,2.0947555e-38,0.12874575,0.006588455
bed,train,bed_0094.off,bed_0094_32_x0_z0.binvox,32,0,0,0.9999559,0.0,0.09642504,0.0034114742
bed,train,bed_0036.off,bed_0036_32_x0_z0.binvox,32,0,0,0.99999523,0.0,0.14122136,0.00523149
bed,train,bed_0013.off,bed_0013_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.11623897,0.0022851804
bed,train,bed_0132.off,bed_0132_32_x0_z0.binvox,32,0,0,0.9999944,0.0,0.070467606,0.0012514626
bed,train,bed_0358.off,bed_0358_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.08355085,0.0013556399
bed,train,bed_0388.off,bed_0388_32_x0_z0.binvox,32,0,0,0.9999989,0.0,0.089936405,0.0011590264
bed,train,bed_0374.off,bed_0374_32_x0_z0.binvox,32,0,0,0.99999833,0.0,0.10674317,0.0027816358
bed,train,bed_0444.off,bed_0444_32_x0_z0.binvox,32,0,0,1.0,0.0,0.22181284,0.0024829358
bed,train,bed_0041.off,bed_0041_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.15966037,0.004419361
bed,train,bed_0028.off,bed_0028_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.14185512,0.003175827
bed,train,bed_0377.off,bed_0377_32_x0_z0.binvox,32,0,0,1.0,0.0,0.1132624,0.0039897184
bed,train,bed_0489.off,bed_0489_32_x0_z0.binvox,32,0,0,0.999931,0.0,0.07466684,0.004331872
bed,train,bed_0465.off,bed_0465_32_x0_z0.binvox,32,0,0,0.9999993,0.0,0.20474938,0.004603885
bed,train,bed_0253.off,bed_0253_32_x0_z0.binvox,32,0,0,0.9999989,0.0,0.20279638,0.004013644
bed,train,bed_0365.off,bed_0365_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.13653952,0.0025095255
bed,train,bed_0286.off,bed_0286_32_x0_z0.binvox,32,0,0,0.999998,0.0,0.08292702,0.0024933969
bed,train,bed_0421.off,bed_0421_32_x0_z0.binvox,32,0,0,1.0,0.0,0.09433201,0.0016742265
bed,train,bed_0185.off,bed_0185_32_x0_z0.binvox,32,0,0,0.99995863,0.0,0.12921745,0.0048394464
bed,train,bed_0414.off,bed_0414_32_x0_z0.binvox,32,0,0,0.99999905,0.0,0.2044105,0.0041484777
bed,train,bed_0218.off,bed_0218_32_x0_z0.binvox,32,0,0,0.9999994,0.0,0.22630954,0.0027309882
bed,train,bed_0311.off,bed_0311_32_x0_z0.binvox,32,0,0,0.99991345,0.0,0.17887624,0.00731555
bed,train,bed_0004.off,bed_0004_32_x0_z0.binvox,32,0,0,0.9999974,0.0,0.07459708,0.00064363715
bed,train,bed_0323.off,bed_0323_32_x0_z0.binvox,32,0,0,0.9999995,0.0,0.07229984,0.0011539924
bed,train,bed_0343.off,bed_0343_32_x0_z0.binvox,32,0,0,0.9999436,0.0,0.115281016,0.004673513
bed,train,bed_0084.off,bed_0084_32_x0_z0.binvox,32,0,0,1.0,0.0,0.23043998,0.0028018386
bed,train,bed_0010.off,bed_0010_32_x0_z0.binvox,32,0,0,0.99745744,0.0,0.03764134,0.0018230805
bed,train,bed_0296.off,bed_0296_32_x0_z0.binvox,32,0,0,0.9999969,0.0,0.10508917,0.0029765223
bed,train,bed_0023.off,bed_0023_32_x0_z0.binvox,32,0,0,0.9999995,0.0,0.08727672,0.0026445421
bed,train,bed_0447.off,bed_0447_32_x0_z0.binvox,32,0,0,0.9999975,0.0,0.19028918,0.0031569353
bed,train,bed_0345.off,bed_0345_32_x0_z0.binvox,32,0,0,0.9999994,0.0,0.2135504,0.0041918643
bed,train,bed_0157.off,bed_0157_32_x0_z0.binvox,32,0,0,0.99998474,0.0,0.07449929,0.0020470785
bed,train,bed_0026.off,bed_0026_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.19204694,0.0039146906
bed,train,bed_0191.off,bed_0191_32_x0_z0.binvox,32,0,0,1.0,0.0,0.15639043,0.0033940868
bed,train,bed_0279.off,bed_0279_32_x0_z0.binvox,32,0,0,0.9950191,0.0,0.060325187,0.003261273
bed,train,bed_0496.off,bed_0496_32_x0_z0.binvox,32,0,0,0.99487007,0.0,0.061532192,0.0029938216
bed,train,bed_0133.off,bed_0133_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.18549103,0.0034903334
bed,train,bed_0387.off,bed_0387_32_x0_z0.binvox,32,0,0,1.0,0.0,0.14602399,0.003171208
bed,train,bed_0443.off,bed_0443_32_x0_z0.binvox,32,0,0,1.0,0.0,0.24528974,0.004107861
bed,train,bed_0231.off,bed_0231_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.13559303,0.0045431103
bed,train,bed_0007.off,bed_0007_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.13771552,0.0036328644
bed,train,bed_0015.off,bed_0015_32_x0_z0.binvox,32,0,0,0.9999654,0.0,0.04275048,0.0010879615
bed,train,bed_0327.off,bed_0327_32_x0_z0.binvox,32,0,0,0.9999819,0.0,0.1690538,0.006734371
bed,train,bed_0097.off,bed_0097_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.11757506,0.0022544381
bed,train,bed_0106.off,bed_0106_32_x0_z0.binvox,32,0,0,0.99999416,0.0,0.076551296,0.0014092614
bed,train,bed_0457.off,bed_0457_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.2099823,0.0017801467
bed,train,bed_0112.off,bed_0112_32_x0_z0.binvox,32,0,0,0.9999813,0.0,0.05446046,0.001465147
bed,train,bed_0413.off,bed_0413_32_x0_z0.binvox,32,0,0,0.99999154,0.0,0.084024854,0.0027381699
bed,train,bed_0492.off,bed_0492_32_x0_z0.binvox,32,0,0,0.9999937,0.0,0.080630854,0.0017060941
bed,train,bed_0104.off,bed_0104_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.13044436,0.0024653454
bed,train,bed_0511.off,bed_0511_32_x0_z0.binvox,32,0,0,1.0,0.0,0.09948093,0.0014797214
bed,train,bed_0201.off,bed_0201_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.10945523,0.0012034645
bed,train,bed_0224.off,bed_0224_32_x0_z0.binvox,32,0,0,1.0,0.0,0.24478689,0.0041095484
bed,train,bed_0062.off,bed_0062_32_x0_z0.binvox,32,0,0,0.99995387,0.0,0.050661817,0.002036629
bed,train,bed_0403.off,bed_0403_32_x0_z0.binvox,32,0,0,0.99999917,0.0,0.12844294,0.0036299953
bed,train,bed_0308.off,bed_0308_32_x0_z0.binvox,32,0,0,1.0,0.0,0.23435983,0.0051772716
bed,train,bed_0344.off,bed_0344_32_x0_z0.binvox,32,0,0,0.99991155,0.0,0.14208713,0.0062407046
bed,train,bed_0484.off,bed_0484_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.23164693,0.0050747283
bed,train,bed_0433.off,bed_0433_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.11998979,0.0028506876
bed,train,bed_0051.off,bed_0051_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.13905823,0.0027023053
bed,train,bed_0009.off,bed_0009_32_x0_z0.binvox,32,0,0,0.9993573,0.0,0.0724659,0.0039959988
bed,train,bed_0037.off,bed_0037_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.11545679,0.0020150065
bed,train,bed_0080.off,bed_0080_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.16768788,0.004640804
bed,train,bed_0415.off,bed_0415_32_x0_z0.binvox,32,0,0,0.9999994,0.0,0.3580346,0.0024356684
bed,train,bed_0206.off,bed_0206_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.11972188,0.0019111645
bed,train,bed_0269.off,bed_0269_32_x0_z0.binvox,32,0,0,0.999902,0.0,0.08174063,0.0033687209
bed,train,bed_0487.off,bed_0487_32_x0_z0.binvox,32,0,0,0.9993411,0.0,0.13031045,0.0073196935
bed,train,bed_0233.off,bed_0233_32_x0_z0.binvox,32,0,0,0.98693186,0.0,0.012147568,0.0010491761
bed,train,bed_0082.off,bed_0082_32_x0_z0.binvox,32,0,0,0.99822193,0.0,0.050474226,0.0024451215
bed,train,bed_0424.off,bed_0424_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.12119812,0.0024698502
bed,train,bed_0073.off,bed_0073_32_x0_z0.binvox,32,0,0,0.99999857,0.0,0.14647089,0.0017160876
bed,train,bed_0174.off,bed_0174_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.18732335,0.0019498216
bed,train,bed_0221.off,bed_0221_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.17781313,0.004786752
bed,train,bed_0404.off,bed_0404_32_x0_z0.binvox,32,0,0,0.9941356,0.0,0.041261893,0.0029940978
bed,train,bed_0068.off,bed_0068_32_x0_z0.binvox,32,0,0,0.9998472,0.0,0.122699544,0.005031929
bed,train,bed_0284.off,bed_0284_32_x0_z0.binvox,32,0,0,1.0,0.0,0.20225191,0.005164237
bed,train,bed_0129.off,bed_0129_32_x0_z0.binvox,32,0,0,0.9999938,0.0,0.074796624,0.0019703025
bed,train,bed_0331.off,bed_0331_32_x0_z0.binvox,32,0,0,1.0,0.0,0.21344413,0.00560789
bed,train,bed_0134.off,bed_0134_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.10934366,0.0017246186
bed,train,bed_0166.off,bed_0166_32_x0_z0.binvox,32,0,0,0.9999995,0.0,0.22576006,0.006238397
bed,train,bed_0205.off,bed_0205_32_x0_z0.binvox,32,0,0,0.9999995,0.0,0.21126167,0.0017115683
bed,train,bed_0451.off,bed_0451_32_x0_z0.binvox,32,0,0,0.99999857,0.0,0.24895638,0.0070147812
bed,train,bed_0379.off,bed_0379_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.11109865,0.002485981
bed,train,bed_0483.off,bed_0483_32_x0_z0.binvox,32,0,0,1.0,0.0,0.26498717,0.0054480755
bed,train,bed_0303.off,bed_0303_32_x0_z0.binvox,32,0,0,0.9999993,0.0,0.062371068,0.0016480482
bed,train,bed_0058.off,bed_0058_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.09311758,0.0023756882
bed,train,bed_0069.off,bed_0069_32_x0_z0.binvox,32,0,0,0.999998,0.0,0.16700825,0.0014301209
bed,train,bed_0116.off,bed_0116_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.16636255,0.003336599
bed,train,bed_0120.off,bed_0120_32_x0_z0.binvox,32,0,0,0.99997413,0.0,0.1909317,0.0067430446
bed,train,bed_0265.off,bed_0265_32_x0_z0.binvox,32,0,0,0.99999857,0.0,0.07686421,0.0031050649
bed,train,bed_0470.off,bed_0470_32_x0_z0.binvox,32,0,0,0.9995209,0.0,0.027478132,0.0012619323
bed,train,bed_0354.off,bed_0354_32_x0_z0.binvox,32,0,0,0.99999917,0.0,0.06257681,0.0008926152
bed,train,bed_0406.off,bed_0406_32_x0_z0.binvox,32,0,0,0.9998016,0.0,0.09090187,0.004633715
bed,train,bed_0167.off,bed_0167_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.1815879,0.0009419225
bed,train,bed_0170.off,bed_0170_32_x0_z0.binvox,32,0,0,0.9999994,0.0,0.20551065,0.0029994205
bed,train,bed_0211.off,bed_0211_32_x0_z0.binvox,32,0,0,0.99997246,0.0,0.08857027,0.0024421986
bed,train,bed_0222.off,bed_0222_32_x0_z0.binvox,32,0,0,0.9999982,0.0,0.07153835,0.0011933484
bed,train,bed_0019.off,bed_0019_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.07817442,0.0035663845
bed,train,bed_0498.off,bed_0498_32_x0_z0.binvox,32,0,0,1.0,0.0,0.09148293,0.0011183458
bed,train,bed_0223.off,bed_0223_32_x0_z0.binvox,32,0,0,0.9999956,0.0,0.16647026,0.0054184617
bed,train,bed_0431.off,bed_0431_32_x0_z0.binvox,32,0,0,1.0,0.0,0.12089819,0.0018674331
bed,train,bed_0239.off,bed_0239_32_x0_z0.binvox,32,0,0,0.99993134,0.0,0.17499784,0.007631674
bed,train,bed_0150.off,bed_0150_32_x0_z0.binvox,32,0,0,0.9996265,0.0,0.039707992,0.0018194866
bed,train,bed_0113.off,bed_0113_32_x0_z0.binvox,32,0,0,1.0,0.0,0.0969509,0.0021147786
bed,train,bed_0200.off,bed_0200_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.21938054,0.002559979
bed,train,bed_0408.off,bed_0408_32_x0_z0.binvox,32,0,0,0.9999982,0.0,0.13659978,0.0043477467
bed,train,bed_0030.off,bed_0030_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.12969024,0.0035540208
bed,train,bed_0409.off,bed_0409_32_x0_z0.binvox,32,0,0,1.0,0.0,0.09644148,0.0025648517
bed,train,bed_0204.off,bed_0204_32_x0_z0.binvox,32,0,0,0.9999982,0.0,0.08438652,0.0019197522
bed,train,bed_0420.off,bed_0420_32_x0_z0.binvox,32,0,0,0.9999924,0.0,0.1312851,0.005198352
bed,train,bed_0190.off,bed_0190_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.1623566,0.003892466
bed,train,bed_0237.off,bed_0237_32_x0_z0.binvox,32,0,0,0.9999902,0.0,0.23479205,0.0035433564
bed,train,bed_0312.off,bed_0312_32_x0_z0.binvox,32,0,0,1.0,0.0,0.21932708,0.00348469
bed,train,bed_0192.off,bed_0192_32_x0_z0.binvox,32,0,0,0.99999857,0.0,0.07504907,0.002692267
bed,train,bed_0145.off,bed_0145_32_x0_z0.binvox,32,0,0,0.9999987,0.0,0.18823707,0.0036840164
bed,train,bed_0441.off,bed_0441_32_x0_z0.binvox,32,0,0,0.99979013,0.0,0.10406203,0.004473728
bed,train,bed_0214.off,bed_0214_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.11646579,0.0015539415
bed,train,bed_0402.off,bed_0402_32_x0_z0.binvox,32,0,0,0.9999995,0.0,0.18835634,0.0030567935
bed,train,bed_0280.off,bed_0280_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.35560086,0.0023301863
bed,train,bed_0075.off,bed_0075_32_x0_z0.binvox,32,0,0,0.99999917,0.0,0.15085083,0.0037226735
bed,train,bed_0434.off,bed_0434_32_x0_z0.binvox,32,0,0,0.99960667,0.0,0.09654699,0.0064287297
bed,train,bed_0065.off,bed_0065_32_x0_z0.binvox,32,0,0,0.9999713,0.0,0.12400065,0.004923122
bed,train,bed_0348.off,bed_0348_32_x0_z0.binvox,32,0,0,0.99999905,0.0,0.14464065,0.00475235
bed,train,bed_0033.off,bed_0033_32_x0_z0.binvox,32,0,0,0.99999845,0.0,0.1579656,0.0035469064
bed,train,bed_0514.off,bed_0514_32_x0_z0.binvox,32,0,0,0.99999297,0.0,0.06347126,0.0013382249
bed,train,bed_0322.off,bed_0322_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.13449486,0.003091875
bed,train,bed_0155.off,bed_0155_32_x0_z0.binvox,32,0,0,0.99999785,0.0,0.25578088,0.0034136549
bed,train,bed_0196.off,bed_0196_32_x0_z0.binvox,32,0,0,0.99997175,0.0,0.09355341,0.0036410843
bed,train,bed_0337.off,bed_0337_32_x0_z0.binvox,32,0,0,0.9999994,0.0,0.19704522,0.0045625777
bed,train,bed_0363.off,bed_0363_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.15302667,0.0018300237
bed,train,bed_0509.off,bed_0509_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.14578229,0.0032979806
bed,train,bed_0359.off,bed_0359_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.11674518,0.0018205413
bed,train,bed_0252.off,bed_0252_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.113722816,0.0026615884
bed,train,bed_0486.off,bed_0486_32_x0_z0.binvox,32,0,0,1.0,0.0,0.24951647,0.004914177
bed,train,bed_0234.off,bed_0234_32_x0_z0.binvox,32,0,0,0.99999905,0.0,0.0924417,0.0026190626
bed,train,bed_0410.off,bed_0410_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.1086225,0.0010869523
bed,train,bed_0128.off,bed_0128_32_x0_z0.binvox,32,0,0,0.99997044,0.0,0.07076783,0.0015903204
bed,train,bed_0259.off,bed_0259_32_x0_z0.binvox,32,0,0,0.9999995,0.0,0.1277478,0.0033623003
bed,train,bed_0372.off,bed_0372_32_x0_z0.binvox,32,0,0,0.9999094,0.0,0.060902487,0.0029441933
bed,train,bed_0430.off,bed_0430_32_x0_z0.binvox,32,0,0,0.99999917,0.0,0.16713049,0.0025001855
bed,train,bed_0063.off,bed_0063_32_x0_z0.binvox,32,0,0,0.9999975,0.0,0.078614466,0.003838625
bed,train,bed_0499.off,bed_0499_32_x0_z0.binvox,32,0,0,0.9945135,0.0,0.045556255,0.0026633106
bed,train,bed_0338.off,bed_0338_32_x0_z0.binvox,32,0,0,0.99987495,0.0,0.05341785,0.0019457069
bed,train,bed_0171.off,bed_0171_32_x0_z0.binvox,32,0,0,1.0,0.0,0.22464365,0.005019671
bed,train,bed_0445.off,bed_0445_32_x0_z0.binvox,32,0,0,0.99999595,0.0,0.100343324,0.0028056712
bed,train,bed_0241.off,bed_0241_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.14416419,0.0022808518
bed,train,bed_0258.off,bed_0258_32_x0_z0.binvox,32,0,0,0.99993646,0.0,0.048737023,0.0018496867
bed,train,bed_0213.off,bed_0213_32_x0_z0.binvox,32,0,0,0.9997942,0.0,0.08795489,0.003750604
bed,train,bed_0086.off,bed_0086_32_x0_z0.binvox,32,0,0,0.999969,0.0,0.069619514,0.005664404
bed,train,bed_0108.off,bed_0108_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.1865598,0.0037376452
bed,train,bed_0301.off,bed_0301_32_x0_z0.binvox,32,0,0,1.0,0.0,0.11321457,0.0028195614
bed,train,bed_0506.off,bed_0506_32_x0_z0.binvox,32,0,0,0.9999995,0.0,0.24442875,0.0037735712
bed,train,bed_0070.off,bed_0070_32_x0_z0.binvox,32,0,0,0.9999988,0.0,0.27646348,0.008502061
bed,train,bed_0229.off,bed_0229_32_x0_z0.binvox,32,0,0,1.0,0.0,0.1968874,0.0045360625
bed,train,bed_0497.off,bed_0497_32_x0_z0.binvox,32,0,0,0.99999917,0.0,0.1773295,0.0074676676
bed,train,bed_0285.off,bed_0285_32_x0_z0.binvox,32,0,0,0.9999988,0.0,0.18604717,0.003297213
bed,train,bed_0090.off,bed_0090_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.113115594,0.0029045176
bed,train,bed_0235.off,bed_0235_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.08006634,0.0015677782
bed,train,bed_0188.off,bed_0188_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.19623846,0.003897101
bed,train,bed_0006.off,bed_0006_32_x0_z0.binvox,32,0,0,0.99999917,0.0,0.22409356,0.003249302
bed,train,bed_0405.off,bed_0405_32_x0_z0.binvox,32,0,0,0.9999995,0.0,0.13256857,0.0037961039
bed,train,bed_0384.off,bed_0384_32_x0_z0.binvox,32,0,0,1.0,0.0,0.16116472,0.0030394318
bed,train,bed_0362.off,bed_0362_32_x0_z0.binvox,32,0,0,0.9999995,0.0,0.12443922,0.0032596488
bed,train,bed_0446.off,bed_0446_32_x0_z0.binvox,32,0,0,0.9999943,0.0,0.10658806,0.0038757224
bed,train,bed_0001.off,bed_0001_32_x0_z0.binvox,32,0,0,0.99999905,0.0,0.12875187,0.0039230795
bed,train,bed_0238.off,bed_0238_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.19580373,0.004302964
bed,train,bed_0125.off,bed_0125_32_x0_z0.binvox,32,0,0,0.9999995,0.0,0.07325462,0.0012376807
bed,train,bed_0194.off,bed_0194_32_x0_z0.binvox,32,0,0,1.0,0.0,0.15098375,0.002977222
bed,train,bed_0263.off,bed_0263_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.07230671,0.0008635838
bed,train,bed_0139.off,bed_0139_32_x0_z0.binvox,32,0,0,0.9999386,0.0,0.07297408,0.0028503197
bed,train,bed_0042.off,bed_0042_32_x0_z0.binvox,32,0,0,0.99999833,0.0,0.17294963,0.00082574366
bed,train,bed_0111.off,bed_0111_32_x0_z0.binvox,32,0,0,0.9989913,0.0,0.04240597,0.0024212329
bed,train,bed_0349.off,bed_0349_32_x0_z0.binvox,32,0,0,0.99999917,0.0,0.11420823,0.004657793
bed,train,bed_0117.off,bed_0117_32_x0_z0.binvox,32,0,0,0.99999833,0.0,0.13357012,0.0036580493
bed,train,bed_0273.off,bed_0273_32_x0_z0.binvox,32,0,0,0.9999982,0.0,0.071212634,0.0024100468
bed,train,bed_0276.off,bed_0276_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.2377275,0.0050109713
bed,train,bed_0092.off,bed_0092_32_x0_z0.binvox,32,0,0,0.9999896,0.0,0.13160186,0.0049912017
bed,train,bed_0118.off,bed_0118_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.09201398,0.0028413543
bed,train,bed_0187.off,bed_0187_32_x0_z0.binvox,32,0,0,0.9999995,0.0,0.1556021,0.0040534786
bed,train,bed_0467.off,bed_0467_32_x0_z0.binvox,32,0,0,0.9999808,0.0,0.20306519,0.0064235367
bed,train,bed_0168.off,bed_0168_32_x0_z0.binvox,32,0,0,1.0,0.0,0.32479313,0.009091396
bed,train,bed_0110.off,bed_0110_32_x0_z0.binvox,32,0,0,0.99999917,0.0,0.05676437,0.0019254545
bed,train,bed_0450.off,bed_0450_32_x0_z0.binvox,32,0,0,0.99999917,0.0,0.07392728,0.0020571689
bed,train,bed_0044.off,bed_0044_32_x0_z0.binvox,32,0,0,0.9999995,0.0,0.11082889,0.0020160356
bed,train,bed_0287.off,bed_0287_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.0925964,0.0016968076
bed,train,bed_0281.off,bed_0281_32_x0_z0.binvox,32,0,0,0.9999993,0.0,0.19396512,0.0030520456
bed,train,bed_0472.off,bed_0472_32_x0_z0.binvox,32,0,0,0.99999917,0.0,0.09551198,0.0012567844
bed,train,bed_0031.off,bed_0031_32_x0_z0.binvox,32,0,0,1.0,0.0,0.11993311,0.0032660086
bed,train,bed_0017.off,bed_0017_32_x0_z0.binvox,32,0,0,0.99999726,0.0,0.0713446,0.0010473318
bed,train,bed_0396.off,bed_0396_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.20485835,0.003786886
bed,train,bed_0215.off,bed_0215_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.24109742,0.0055532907
bed,train,bed_0378.off,bed_0378_32_x0_z0.binvox,32,0,0,0.99997747,0.0,0.057167046,0.0015842372
bed,train,bed_0003.off,bed_0003_32_x0_z0.binvox,32,0,0,0.37921005,1.2294906e-38,0.0002714066,7.247783e-06
bed,train,bed_0147.off,bed_0147_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.074418694,0.0027882971
bed,train,bed_0178.off,bed_0178_32_x0_z0.binvox,32,0,0,0.99999213,0.0,0.049544252,0.001399538
bed,train,bed_0364.off,bed_0364_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.18061793,0.0073175654
bed,train,bed_0256.off,bed_0256_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.10325019,0.0044715526
bed,train,bed_0435.off,bed_0435_32_x0_z0.binvox,32,0,0,0.99995923,0.0,0.14458679,0.0053413818
bed,train,bed_0183.off,bed_0183_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.10327708,0.0023950096
bed,train,bed_0189.off,bed_0189_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.10429929,0.0021507402
bed,train,bed_0475.off,bed_0475_32_x0_z0.binvox,32,0,0,0.99999917,0.0,0.13963461,0.0047298227
bed,train,bed_0177.off,bed_0177_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.16016142,0.002617498
bed,train,bed_0151.off,bed_0151_32_x0_z0.binvox,32,0,0,0.99997294,0.0,0.056618012,0.0020396397
bed,train,bed_0317.off,bed_0317_32_x0_z0.binvox,32,0,0,0.9999995,0.0,0.10131368,0.0017971173
bed,train,bed_0307.off,bed_0307_32_x0_z0.binvox,32,0,0,0.99994516,0.0,0.047282685,0.0010784514
bed,train,bed_0501.off,bed_0501_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.1508266,0.0019469357
bed,train,bed_0039.off,bed_0039_32_x0_z0.binvox,32,0,0,1.0,0.0,0.16162579,0.002622182
bed,train,bed_0397.off,bed_0397_32_x0_z0.binvox,32,0,0,1.0,0.0,0.1496424,0.003220392
bed,train,bed_0493.off,bed_0493_32_x0_z0.binvox,32,0,0,0.9999896,0.0,0.05471082,0.0012489669
bed,train,bed_0491.off,bed_0491_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.26381743,0.002290417
bed,train,bed_0249.off,bed_0249_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.07530374,0.0010903149
bed,train,bed_0316.off,bed_0316_32_x0_z0.binvox,32,0,0,0.9976272,0.0,0.11148957,0.0063838493
bed,train,bed_0463.off,bed_0463_32_x0_z0.binvox,32,0,0,0.9999987,0.0,0.071801215,0.0029350827
bed,train,bed_0245.off,bed_0245_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.17462265,0.004519678
bed,train,bed_0261.off,bed_0261_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.123448126,0.003187601
bed,train,bed_0411.off,bed_0411_32_x0_z0.binvox,32,0,0,0.99999714,0.0,0.10316114,0.0027549793
bed,train,bed_0428.off,bed_0428_32_x0_z0.binvox,32,0,0,0.99983835,0.0,0.09867325,0.0035213027
bed,train,bed_0197.off,bed_0197_32_x0_z0.binvox,32,0,0,0.9941537,0.0,0.09437341,0.006331346
bed,train,bed_0490.off,bed_0490_32_x0_z0.binvox,32,0,0,0.99999547,0.0,0.15860426,0.002837073
bed,train,bed_0369.off,bed_0369_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.34394315,0.0049772942
bed,train,bed_0507.off,bed_0507_32_x0_z0.binvox,32,0,0,0.9999964,0.0,0.12365615,0.002842628
bed,train,bed_0459.off,bed_0459_32_x0_z0.binvox,32,0,0,1.0,0.0,0.19408219,0.0028163018
bed,train,bed_0173.off,bed_0173_32_x0_z0.binvox,32,0,0,0.98100406,0.0,0.007902492,0.0004905372
chair,test,chair_0987.off,chair_0987_32_x0_z0.binvox,32,0,0,0.99975497,0.0,0.059417084,0.0037370406
chair,test,chair_0951.off,chair_0951_32_x0_z0.binvox,32,0,0,0.9999088,0.0,0.042752568,0.002236399
chair,test,chair_0930.off,chair_0930_32_x0_z0.binvox,32,0,0,0.99836427,0.0,0.07832242,0.0046556387
chair,test,chair_0962.off,chair_0962_32_x0_z0.binvox,32,0,0,0.99574775,0.0,0.039341256,0.0020614448
chair,test,chair_0963.off,chair_0963_32_x0_z0.binvox,32,0,0,0.999997,0.0,0.06191675,0.0027179536
chair,test,chair_0902.off,chair_0902_32_x0_z0.binvox,32,0,0,0.99999154,0.0,0.062163457,0.0025227398
chair,test,chair_0981.off,chair_0981_32_x0_z0.binvox,32,0,0,0.9998981,0.0,0.054084275,0.002394172
chair,test,chair_0955.off,chair_0955_32_x0_z0.binvox,32,0,0,0.9978624,0.0,0.04957728,0.002628177
chair,test,chair_0943.off,chair_0943_32_x0_z0.binvox,32,0,0,0.9988268,0.0,0.057716884,0.003845005
chair,test,chair_0973.off,chair_0973_32_x0_z0.binvox,32,0,0,0.99758875,0.0,0.031850766,0.0016022613
chair,test,chair_0975.off,chair_0975_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.20691307,0.006188356
